code_grand_domaine,appelation_grand_domaine,code_domaine,appelation_domaine,code_fiche_rome,appelation_fiche_rome,code_ogr,appelation_metier
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,02,Contrôle et diagnostic technique en agriculture,19652,Technicien / Technicienne agricole
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,02,Contrôle et diagnostic technique en agriculture,19724,Technicien / Technicienne de contrôle de croissance de l'agriculture
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,02,Contrôle et diagnostic technique en agriculture,19736,Technicien / Technicienne de contrôle laitier
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,02,Contrôle et diagnostic technique en agriculture,19917,Technicien / Technicienne de production laitière
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,02,Contrôle et diagnostic technique en agriculture,19951,Technicien / Technicienne des services vétérinaires
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,10804,Agro-économiste
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,11522,Bio-ingénieur / Bio-ingénieure
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,11896,Chargé / Chargée d'études agricoles
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,38762,Chargé / Chargée d'études du patrimoine naturel
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,11903,Chargé / Chargée d'études économiques en agriculture
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,38761,Chargé / Chargée d'études en biodiversité
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,11906,Chargé / Chargée d'études en développement agricole
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,11907,Chargé / Chargée d'études en développement rural
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,11910,Chargé / Chargée d'études environnement
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,38760,Chargé / Chargée de mission biodiversité
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,11824,Chargé / Chargée de mission en agriculture
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,11861,Chargé / Chargée de recherche en agriculture
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,14931,Expérimentateur / Expérimentatrice en agriculture
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,14934,Expert / Experte cynégétique
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,14936,Expert / Experte en aquaculture
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,14932,Expert agricole et foncier / Experte agricole et foncière
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,14948,Expert forestier / Experte forestière
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15575,Ingénieur / Ingénieure agro-environnement
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15576,Ingénieur / Ingénieure agro-halieute
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15577,Ingénieur / Ingénieure agronome
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15583,Ingénieur / Ingénieure arboricole
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15711,Ingénieur / Ingénieure d'études et de recherche agricoles
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15682,Ingénieur / Ingénieure des eaux et forêts
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15685,Ingénieur / Ingénieure des techniques forestières
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15686,Ingénieur / Ingénieure des travaux agricoles
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15688,Ingénieur / Ingénieure des travaux des eaux et forêts
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15692,Ingénieur / Ingénieure des travaux ruraux
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15723,Ingénieur / Ingénieure du génie rural
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15724,Ingénieur / Ingénieure du génie rural des eaux et forêts -IGREF-
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,200081,Ingénieur / Ingénieure écologue
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15760,Ingénieur / Ingénieure en expérimentation animale
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15761,Ingénieur / Ingénieure en expérimentation végétale
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15788,Ingénieur / Ingénieure en techniques d'expérimentation animale
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15814,Ingénieur / Ingénieure halieute
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15815,Ingénieur / Ingénieure horticole
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,200082,Ingénieur / Ingénieure méthanisation
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",13,Etudes et assistance technique,03,Ingénierie en agriculture et environnement naturel,15852,Ingénieur / Ingénieure paysagiste
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,10806,Aide agricole en arboriculture
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,10810,Aide agricole en production fruitière
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,10814,Aide agricole en viticulture
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,10815,Aide arboricole
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,10864,Aide-arboriculteur / Aide-arboricultrice
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,10886,Aide-pépiniériste
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,10862,Aide viticole
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,10900,Aide-viticulteur / Aide-viticultrice
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,13853,Cueilleur / Cueilleuse de cerises
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,13855,Cueilleur / Cueilleuse de fruits
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,13856,Cueilleur / Cueilleuse de pêches
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,13857,Cueilleur / Cueilleuse de poires
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,13858,Cueilleur / Cueilleuse de pommes
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,17817,Planteur / Planteuse de bananes
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,17892,Porteur / Porteuse de hottes
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,01,Aide agricole de production fruitière ou viticole,20510,Vendangeur / Vendangeuse
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,02,Aide agricole de production légumière ou végétale,10807,Aide agricole en maraîchage-horticulture
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,02,Aide agricole de production légumière ou végétale,10808,Aide agricole en polyculture
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,02,Aide agricole de production légumière ou végétale,10809,Aide agricole en production florale
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,02,Aide agricole de production légumière ou végétale,10812,Aide agricole en production légumière
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,02,Aide agricole de production légumière ou végétale,10813,Aide agricole en production végétale
A,"Agriculture et Pêche, Espaces naturels et Espaces verts, Soins aux animaux",14,Production,02,Aide agricole de production légumière ou végétale,10849,Aide horticole
